publisheddate,keyword,engagement_view,engagement_comment,engagement_share,engagement_like,engagement_love,engagement_sad,engagement_wow,engagement_angry
2025-04-30 14:04:53,671b657b6dc858aa8fb90ccd,0,0,4,12,0,0,0,1
2025-04-30 19:00:07,"6792168e63b8fc3a5239de7d, 67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,3,1,0,0,0
2025-04-30 13:11:26,677b7d38054b92e7d2682612,0,2,1,282,2,0,0,0
2025-04-30 23:30:47,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",226779,5,22,9869,36,0,0,0
2025-04-30 16:54:26,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,0,0,0,0,0
2025-04-30 15:07:50,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d6b96dc858aa8f9499db",0,0,5,2,0,0,0,0
2025-04-30 12:51:14,677b7d38054b92e7d2682612,0,10,10,1705,180,0,1,0
2025-04-30 21:45:47,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",240210,2,29,9633,74,1,0,0
2025-04-30 16:47:34,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,1,0,0,0,0
2025-04-30 17:59:02,671b657b6dc858aa8fb90ccd,0,0,11,57,1,0,0,0
2025-04-30 18:00:12,675a94104ea656c7061d6994,0,0,1,12,0,0,0,0
2025-04-30 19:55:33,677b7d38054b92e7d2682612,0,0,0,11,0,0,0,0
2025-04-30 22:52:47,677b7d38054b92e7d2682612,0,2,1,6,0,0,0,0
2025-05-01 04:31:04,,0,14,9,855,8,0,3,0
2025-04-30 20:00:57,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",82605,24,32,2562,30,0,1,0
2025-05-01 06:01:07,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",164900,1609,181,4324,285,13,5,9
2025-04-30 20:40:02,677b7d38054b92e7d2682612,0,2,1,25,0,0,1,0
2025-05-01 01:41:11,677b7d38054b92e7d2682612,0,12,5,455,2,2,2,0
2025-04-30 19:00:29,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e, 671b657b6dc858aa8fb90ccd",57,0,0,3,1,0,0,0
2025-04-30 21:41:15,677b7d38054b92e7d2682612,0,0,0,20,2,0,0,0
2025-04-30 18:00:56,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",6355,0,0,26,1,0,0,0
2025-04-30 19:21:15,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,19,16,151,1,21,0,0
2025-04-30 14:07:37,671b657b6dc858aa8fb90ccd,0,2,4,36,4,1,1,0
2025-04-30 20:45:15,677b7d38054b92e7d2682612,0,2,0,279,4,0,0,0
2025-04-30 14:58:20,"6792168e63b8fc3a5239de7d, 67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",0,1,0,1,0,0,0,0
2025-04-30 15:00:31,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,3,139,7,0,0,0
2025-04-30 16:55:43,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,0,0,0,0,0
2025-04-30 23:31:43,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,26,253,0,1,3,0
2025-04-30 23:01:20,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,12,2,163,21,0,3,0
2025-04-30 20:07:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c, 675a94104ea656c7061d6994",0,3,1,0,0,0,0,0
2025-04-30 17:15:35,"67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",0,2,0,2,0,0,0,0
2025-05-01 07:00:20,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,4,2,43,2,0,0,0
2025-04-30 11:50:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712375760d187c89f96a4df",0,0,2,2,0,0,0,0
2025-04-30 19:03:49,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 675a94104ea656c7061d6994",0,0,2,16,0,0,0,0
2025-04-30 15:12:55,"6792168e63b8fc3a5239de7d, 67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",303,1,0,4,0,0,0,0
2025-05-01 07:00:09,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,293,32,1574,196,0,1,1
2025-05-01 02:49:08,677b7d38054b92e7d2682612,0,11,24,618,9,0,0,0
2025-04-30 14:17:03,677b7d38054b92e7d2682612,0,22,4,342,5,1,2,0
2025-04-30 14:54:19,"6792168e63b8fc3a5239de7d, 67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",161,0,0,1,0,0,0,0
2025-05-01 07:00:17,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,4,5,109,4,0,0,0
2025-05-01 05:28:16,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",37752,132,38,997,79,2,1,0
2025-04-30 18:28:48,"67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",0,5,4,17,0,0,0,3
2025-04-30 18:00:11,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,1,3,0,0,0,0
2025-05-01 06:00:04,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,99,96,379,75,0,0,0
2025-05-01 02:40:07,677b7d38054b92e7d2682612,0,37,84,488,134,0,0,0
2025-05-01 05:29:00,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",13731,85,19,391,40,0,0,0
2025-04-30 20:19:39,677b7d38054b92e7d2682612,0,0,0,26,1,0,0,0
2025-05-01 07:24:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",90858,54,36,1632,11,0,16,0
2025-05-01 02:26:50,677b7d38054b92e7d2682612,0,19,27,275,67,0,0,0
2025-05-01 05:30:02,677b7d38054b92e7d2682612,0,36,20,1692,7,0,6,0
2025-04-30 15:26:59,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,2,0,0,0,0
2025-05-01 06:30:04,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,8,18,196,7,1,0,0
2025-05-01 03:59:31,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,2,6,0,0,0,0
2025-04-30 20:40:32,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",281353,18,39,10542,40,0,2,0
2025-05-01 02:49:04,677b7d38054b92e7d2682612,0,7,6,636,7,0,1,0
2025-05-01 06:00:25,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",32913,26,14,866,116,0,0,0
2025-04-30 23:00:48,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",158198,0,20,4883,78,1,0,0
2025-04-30 13:53:33,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,1,9,43,3,0,0,0
2025-04-30 08:19:10,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,2,1,73,7,0,0,0
2025-05-01 05:28:56,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",41631,191,28,854,68,2,0,1
2025-04-30 22:45:48,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",462722,14,50,20767,111,3,0,0
2025-04-30 11:30:28,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",70515,4,13,1311,12,0,0,0
2025-05-01 04:08:23,677b7d38054b92e7d2682612,0,7,8,637,23,0,2,0
2025-04-30 20:40:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,3,3,744,1,0,2,0
2025-04-30 20:45:32,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",100200,13,22,4341,22,0,2,2
2025-04-30 19:00:04,677b7d38054b92e7d2682612,0,0,3,11,2,0,0,0
2025-04-30 17:57:30,677b7d38054b92e7d2682612,0,6,36,59,11,0,2,0
2025-04-30 20:00:01,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",12,0,0,0,0,0,0,0
2025-04-30 07:45:20,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",385557,20,40,15678,87,0,4,1
2025-04-30 14:00:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-04-30 20:30:33,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",279897,24,46,9829,41,0,1,2
2025-04-30 18:55:27,677b7d38054b92e7d2682612,0,0,0,0,0,0,0,0
2025-04-30 07:15:20,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",671965,65,82,20949,63,1,4,5
2025-04-30 18:30:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,1,5,0,0,0,0
2025-04-30 18:00:13,677b7d38054b92e7d2682612,0,0,4,43,1,0,0,0
2025-05-01 08:00:11,"6792168e63b8fc3a5239de7d, 6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,14,32,212,4,0,0,0
2025-04-30 23:00:00,"671b657b6dc858aa8fb90ccd, 677b7d38054b92e7d2682612",0,1,6,157,31,0,0,0
2025-04-30 12:00:13,677b7d38054b92e7d2682612,0,41,22,535,455,0,411,1
2025-05-01 05:12:18,671b657b6dc858aa8fb90ccd,0,20,63,311,10,0,0,0
2025-03-20 16:00:12,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,4,42,481,5,0,3,0
2025-04-30 20:44:34,677b7d38054b92e7d2682612,0,0,0,17,1,0,0,0
2025-05-01 05:30:02,,0,25,8,1325,4,3,0,0
2025-05-01 05:55:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",1644,12,71,32,3,0,0,0
2025-05-01 05:00:05,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,3,2,40,3,0,0,0
2025-05-01 06:15:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,1,4,0,0,0,0
2025-05-01 00:01:28,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838, 677b7d38054b92e7d2682612",0,0,5,14,0,0,0,0
2025-04-30 19:00:34,"6792168e63b8fc3a5239de7d, 6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,0,3,0,0,0,0
2025-05-01 08:30:05,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,2,3,22,1,0,2,0
2025-05-01 06:18:00,677b7d38054b92e7d2682612,0,6,1,130,0,0,0,0
2025-05-01 03:20:41,677b7d38054b92e7d2682612,0,0,0,32,0,0,0,0
2025-05-01 06:00:01,,0,3,17,215,5,0,0,0
2025-05-01 08:16:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",154972,41,56,1184,1,158,8,1
2025-05-01 06:30:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,3,90,217,0,0,0,1
2025-05-01 06:50:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,32,19,39,0,0,0,0
2025-04-30 17:16:05,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,14,234,111,0,2,2,0
2025-05-01 08:45:25,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",142412,100,119,3551,11,107,24,24
2025-04-30 17:07:57,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,2,22,126,10,0,0,0
2025-05-01 07:00:09,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712362560d187c89f969d6d",0,764,386,5170,41,0,4,1
2025-05-01 06:00:42,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,8,16,0,0,0,0
2025-05-01 08:48:40,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15",0,0,10,34,2,0,0,0
2025-04-30 12:00:35,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,0,0,0,0,0,0
2025-04-30 14:50:58,671b657b6dc858aa8fb90ccd,0,0,4,53,16,0,0,0
2025-04-30 20:00:07,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",37,0,1,1,0,0,0,0
2025-05-01 07:04:57,677b7d38054b92e7d2682612,0,6,0,54,0,0,0,0
2025-05-01 07:30:03,,0,144,31,5415,5,19,55,47
2025-04-30 20:00:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",18,0,0,0,0,0,0,0
2025-04-30 19:00:24,"6792168e63b8fc3a5239de7d, 6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,5,7,0,0,0,0
2025-05-01 08:30:04,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712375760d187c89f96a4df",0,6,41,288,18,0,0,0
2025-04-30 11:55:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,4,48,12,0,0,0
2025-04-30 16:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-04-30 17:54:25,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,1,1,2,0,0,0,0
2025-05-01 08:00:13,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,6,20,1,0,0,0
2025-04-30 23:51:03,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,1,0,0,0,0
2025-05-01 07:20:30,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,44,21,1188,2,14,1,7
2025-04-30 16:57:45,"671b657b6dc858aa8fb90ccd, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6_6721bf156dc858aa8fdf5ed0",1711,0,9,15,1,0,0,0
2025-04-30 21:08:27,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 675a94104ea656c7061d6994",0,0,0,9,0,0,0,0
2025-04-30 21:15:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,6,3,218,0,61,0,0
2025-05-01 06:53:05,677b7d38054b92e7d2682612,0,1,1,1,0,0,0,0
2025-05-01 02:45:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,0,0,0,0,0
2025-05-01 08:32:11,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",2154,0,0,19,0,0,0,0
2025-04-30 20:20:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,97,159,1091,2,3,12,13
2025-04-30 20:21:09,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15",0,2,0,17,0,0,0,0
2025-04-30 13:07:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,1,10,0,0,0,0
2025-05-01 09:00:19,677b7d38054b92e7d2682612,0,0,73,158,2,0,12,0
2025-05-01 07:00:31,677b7d38054b92e7d2682612,0,18,3,597,62,0,0,0
2025-04-30 21:00:06,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,23,11,1459,6,4,6,1
2025-04-30 08:16:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,1,16,1,0,0,0
2025-05-01 09:22:20,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",4920,1,2,61,3,0,0,0
2025-04-30 16:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-01 08:00:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,9,5,209,11,0,0,0
2025-04-30 08:46:05,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7",0,0,0,2,0,0,0,0
2025-04-30 11:30:55,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,6,0,0,0,0
2025-04-30 13:55:10,677b7d38054b92e7d2682612,0,0,0,0,0,0,0,0
2025-05-01 08:00:10,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,1,20,0,0,0,0
2025-05-01 07:30:05,677b7d38054b92e7d2682612,0,88,110,2236,15,0,18,0
2025-05-01 09:23:37,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,168,37,1139,4,3,13,1
2025-04-18 17:06:19,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,61,74,384,1,0,1,2
2025-04-30 14:00:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-01 07:51:19,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,115,10,393,3,0,2,1
2025-05-01 05:26:28,671b657b6dc858aa8fb90ccd,0,0,0,5,0,0,0,0
2025-05-01 08:00:19,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7, 6712337860d187c89f968c13, 6712337860d187c89f968c13_671237fd60d187c89f96a970, 677b7d38054b92e7d2682612",0,4,34,337,2,0,0,1
2025-04-30 10:44:16,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,11,9,0,0,0,0
2025-04-30 19:36:01,677b7d38054b92e7d2682612,0,88,75,8847,915,9,10,0
2025-05-01 01:00:55,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",85515,28,15,1225,108,0,0,0
2025-04-30 20:00:31,677b7d38054b92e7d2682612,0,0,4,75,2,0,0,0
2025-04-28 10:30:02,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,5,17,0,0,0,0
2025-04-30 22:15:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,16,14,292,1,0,1,1
2025-05-01 10:00:05,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838, 67a5b2a163b8fc3a5270bb5b",0,3,18,105,2,0,0,0
2025-05-01 08:25:26,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,60,410,927,3,0,7,0
2025-05-01 08:37:56,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,267,75,1197,2,3,7,1
2025-04-30 21:10:04,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,67,35,2573,7,1002,2,8
2025-04-30 20:42:45,677b7d38054b92e7d2682612,0,0,0,26,6,0,0,0
2025-05-01 07:48:03,677b7d38054b92e7d2682612,0,15,51,567,12,1,0,0
2025-05-01 08:05:24,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,220,97,2216,2,34,30,3
2025-04-30 20:50:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4, 671b657b6dc858aa8fb90ccd",0,13,19,1026,17,0,0,0
2025-04-30 20:30:32,677b7d38054b92e7d2682612,0,0,0,26,4,0,0,0
2025-05-01 08:40:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 675a94104ea656c7061d6994",0,25,37,144,19,0,0,0
2025-05-01 08:31:07,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",938,2,0,34,0,0,0,0
2025-05-01 08:00:04,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,6,0,43,8,0,0,0
2025-04-30 20:00:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",23,0,0,0,0,0,0,0
2025-04-30 20:00:01,671b657b6dc858aa8fb90ccd,0,0,0,0,0,0,0,0
2025-05-01 07:02:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,4,13,113,17,0,0,0
2025-05-01 08:03:25,671b657b6dc858aa8fb90ccd,0,0,1,2,0,0,0,0
2025-05-01 08:00:08,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,1,0,13,0,0,0,0
2025-04-30 17:27:22,677b7d38054b92e7d2682612,0,0,0,4,0,0,0,0
2025-05-01 09:00:16,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,5,11,21,0,0,0,0
2025-05-01 07:39:54,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",416,2,4,15,2,0,0,0
2025-05-01 10:00:22,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d6b96dc858aa8f9499db, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715daab6dc858aa8f94b1d5, 6712337860d187c89f968c13_671236d660d187c89f96a21e, 6712337860d187c89f968c13_6712375760d187c89f96a4df, 6712337860d187c89f968c13_671237fd60d187c89f96a970, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,1,10,0,0,0,0
2025-05-01 08:22:48,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,14,13,58,2,0,0,0
2025-05-01 09:00:07,6729c35c6dc858aa8f051dff,0,16,18,1014,17,0,3,3
2025-05-01 08:26:14,,0,893,249,23511,173,4754,6,7
2025-05-01 10:21:08,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,15,6,245,1,0,0,4
2025-05-01 00:29:20,677b7d38054b92e7d2682612,0,5,8,92,11,0,0,0
2025-05-01 08:52:49,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,143,5,602,8,0,2,5
2025-05-01 09:00:07,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e, 671b657b6dc858aa8fb90ccd",0,22,37,2294,15,0,3,0
2025-05-01 09:39:04,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,3,26,6,0,0,0
2025-05-01 08:29:55,671b657b6dc858aa8fb90ccd,0,5,11,321,7,0,4,0
2025-05-01 08:36:46,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,1,0,0,0,0
2025-05-01 08:51:09,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,12,34,1,0,0,0
2025-05-01 00:46:10,671b657b6dc858aa8fb90ccd,0,1,3,16,1,0,0,0
2025-05-01 07:47:38,671b657b6dc858aa8fb90ccd,0,1528,3882,56720,12523,111,155,3
2025-05-01 09:00:59,671b657b6dc858aa8fb90ccd,14136,20,27,484,79,0,5,0
2025-05-01 08:30:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,1397,1369,7399,344,3,2,1
